latitude,longitude,depth,mag
-27.0521,-69.2878,112.07,4.3
-25.7792,-69.5255,10,4.9
-28.8317,-68.8227,82.7,4.5
-28.5433,-68.803,130.4,4.6
-28.4109,-67.489,101.51,5.5
-25.8257,-69.3773,107.83,4.3
-25.8184,-69.3011,135.12,4.3
-28.6372,-67.1752,131.87,4.6
-28.0455,-66.757,145.18,4.6
-28.165,-69.527,105.09,4.4
-27.3991,-67.718,185.21,4.2
-28.6483,-67.5895,140.46,4.3
-27.8767,-66.7515,157.26,5.3
-27.4535,-70.26,92.67,4.4
-28.2586,-67.569,167.69,4.1
-28.0261,-66.7946,142.34,4.9
-28.2166,-67.4164,123.45,4.7
-28.253,-67.4727,118.12,4.5
-25.8389,-69.0922,107.67,4.1
-27.9046,-66.8037,167.09,4.2
-27.6271,-67.5351,132.52,4.4
-27.4675,-66.7251,34.13,4.8
-28.0401,-66.877,162.54,4.4
-28.4089,-67.3936,131.39,4.5
-28.2159,-67.4469,145.34,4.5
-27.4146,-70.1933,75.21,5.3
-25.9744,-69.0462,117.96,4.3
-27.8854,-66.6429,148.84,5.2
-28.1444,-67.3963,129.82,5
-28.1294,-68.7223,101.29,4.3
-27.3878,-67.2616,129.95,4.8
-27.9205,-66.7636,173.78,4.8
-27.9109,-66.6465,157.84,4.3
-27.9617,-66.8615,180.1,4.2
-27.9023,-67.4727,169.4,4.2
-27.9708,-66.8873,170.25,4.2
-28.194,-69.6194,103.52,4.4
-27.621,-69.1494,106.35,4.5
-27.4686,-70.0876,82.48,4.5
-27.9927,-69.3632,93.5,4.6
-27.6843,-69.0879,100.38,4.6
-28.747,-67.8543,128.82,4.3
-26.2435,-69.3262,114.11,4.1
-26.4937,-69.3138,124.56,4.3
-27.5552,-69.3473,110.91,4.2
-27.7403,-69.6387,52.71,4.3
-28.0444,-68.8827,92.87,4
-27.3673,-69.4653,118.02,4.1
-27.54,-70.407,96.85,4.4
-28.2058,-67.5349,114.32,4.2
-27.9279,-66.6632,165.81,4.4
-27.4663,-67.4238,170.5,4.4
-26.3064,-67.9828,35.98,4.7
-27.2942,-69.1076,97.77,4.6
-28.8062,-67.8804,41.58,4.1
-25.7063,-68.8681,119.12,4.7
-27.5319,-69.8097,89.46,4.4
-27.7012,-67.257,109.22,4.2
-27.1763,-70.2712,98.59,4.2
-27.9135,-66.8314,189.59,4.7
-28.3803,-67.4776,120.33,4.9
-28.2506,-68.9024,79.29,5.1
-27.8337,-66.8102,150.88,4.3
-27.5647,-69.5867,111.3,4.2
-28.4827,-69.7977,138.81,4.3
-27.9496,-66.696,162.46,4.1
-27.8649,-69.3609,109.82,4.1
-27.8909,-66.9081,209.68,4.4
-27.7151,-70.2877,76.89,4.4
-27.8254,-70.1908,97.48,4.2
-28.7645,-69.2896,128.08,4.6
-28.0141,-69.26,118.94,4.5
-28.0917,-67.3529,116.53,5
-25.8981,-69.2969,113.7,4.2
-28.545,-68.8943,110,5.6
-28.1935,-67.2675,133.42,4.2
-28.8791,-69.1092,96.51,4.8
-27.4751,-67.2029,133.15,4.5
-28.0117,-66.7551,146.9,4.6
-27.8204,-69.9268,96.45,4.1
-27.0067,-70.0454,91.88,4.2
-25.575,-68.7787,113.16,4
-28.707,-67.4005,129.24,4.7
-27.3294,-69.7109,134.27,4.4
-27.5238,-67.214,119.2,5.1
-27.065,-70.409,85.8,4.2
-28.0203,-68.2753,105.82,4.4
-27.6127,-70.0672,82.85,5.1
-25.7452,-69.3262,106.99,4.7
-28.1121,-68.8279,103.94,4.4
-27.5873,-67.3446,131.86,4.7
-27.9112,-67.1016,174.24,4
-27.5609,-69.6017,114.81,4.2
-28.8729,-67.6567,171.4,4.1
-26.1613,-68.4146,148.53,4
-28.4886,-68.1209,171.99,4.3
-28.2557,-67.4544,123.1,4.4
-28.3357,-68.8358,110.7,4.2
-27.4844,-69.453,102.08,4.3
-28.0774,-68.4816,146,4.3
-28.1225,-67.3071,118.77,5.3
-27.9604,-66.6952,148.98,4.7
-28.5698,-69.3981,145.44,4.1
-27.6937,-70.2406,90.27,4.4
-28.077,-69.1877,145.08,3.7
-27.591,-69.6,120.7,4.1
-26.105,-69.396,103.9,4.3
-27.9704,-66.6317,153,4.4
-25.7705,-69.3417,118.96,5.5
-27.359,-67.2802,124.13,4.4
-28.72,-67.6,155,4.2
-25.89,-69.48,90,4.4
-27.5964,-66.6479,31.3,4.4
-28.0446,-66.711,160.65,4.4
-26.4613,-69.8601,59.32,5.3
-28.66,-68.9062,97.85,4.3
-25.849,-69.185,115.5,4
-28.3278,-67.5022,129.94,4.6
-28.4636,-67.9168,25.68,4.9
-27.3816,-66.8167,113.26,4.4
-27.1936,-70.0544,98.73,4.1
-28.2403,-67.5208,126.27,4.5
-28.297,-67.531,153,4.8
-27.1773,-69.8589,105.69,4.1
-26.678,-70.215,59.3,4.1
-28.3289,-68.957,81.97,4
-25.8869,-69.3122,6,3.8
-27.9129,-66.9694,161.98,4.1
-27.0638,-69.345,109.24,4.6
-28.8752,-67.9926,17.36,4.4
-27.0782,-69.1612,114.56,4.6
-28.338,-69.76,113.4,4.2
-27.673,-70.287,92.6,4
-26.1188,-69.3253,101.46,4.3
-28.3003,-67.3667,118.91,4.6
-27.955,-66.742,182,4
-27.8681,-66.861,163.45,4.1
-27.998,-66.668,177,4.5
-27.3336,-67.1378,137.6,4.2
-27.9392,-67.9103,161.25,4.5
-28.286,-67.899,126,4.2
-27.8775,-66.6352,149.74,4.7
-28.292,-67.488,144,3.7
-28.376,-69.053,98.09,4.8
-28.7095,-69.4168,118.58,4.8
-28.2446,-67.337,107.57,4.4
-28.2836,-68.8811,88.45,4.2
-28.235,-69.276,115,4.6
-28.499,-67.8885,113.75,4.6
-27.8748,-66.6773,157.25,4.2
-27.451,-69.388,115.3,4.5
-27.871,-66.8378,154.83,4.5
-27.2616,-70.1078,112.68,3.6
-28.948,-68.688,107.91,4.4
-28.466,-67.3144,128.37,4.3
-28.6396,-67.5002,118.04,4
-27.382,-70.284,13.3,3.4
-27.978,-69.941,99.6,4.8
-27.6027,-67.4017,127.48,4
-27.874,-66.819,184,4.1
-27.473,-69.107,110.6,4.2
-28.3904,-69.018,106.95,4.4
-27.41,-68.101,147,4.1
-27.9954,-66.8071,161.73,4
-28.3127,-67.4327,118.05,4.4
-28.2701,-67.4745,113.24,4.6
-28.386,-69.0054,113.53,4.7
-27.8918,-66.7205,165.02,4
-28.532,-67.95,127,4.7
-28.504,-67.396,149,4.4
-27.918,-66.908,174,4.6
-27.8191,-66.827,155.73,4.5
-27.7767,-66.6499,143.88,4.6
-27.759,-69.262,117.5,4.1
-28.504,-67.591,133,4.3
-28.3644,-69.2052,95.2,4.4
-27.5375,-67.4951,141.64,4.3
-27.4624,-68.8261,110.84,4.1
-27.5312,-67.3262,119.88,4.4
-26.0424,-67.4702,49.57,4.3
-27.7073,-67.2891,128.33,4.2
-26.701,-69.873,81.6,3.9
-27.486,-69.33,117.9,4.3
-27.935,-67.398,136,4.7
-28.3601,-67.5396,128.92,4.2
-28.0878,-67.1849,124.28,4.8
-26.928,-66.901,115,4.3
-27.75,-70.319,65.6,3.3
-27.9947,-68.7553,87.34,4.4
-28.954,-68.5203,107.77,4.5
-26.729,-69.41,10,4.9
-26.963,-66.83,9.9,4.9
-27.695,-67.455,122.6,4.4
-27.976,-66.797,160.1,4.5
-27.861,-66.922,186.7,4.4
-26.145,-69.222,16,4.7
-26.174,-69.525,11.6,4.6
-26.09,-69.038,120.1,4.1
-26.229,-69.117,10.8,4.1
-26.241,-69.157,18.9,4.8
-26.157,-69.442,10,5.4
-26.161,-69.191,20,5.4
-27.258,-67.198,121.8,4.5
-27.874,-66.783,140.8,4.2
-28.997,-68.812,87.2,4.5
-27.945,-66.75,149,4.7
-27.873,-69.567,8.5,4.7
-27,-70.136,61.3,4.5
-28.497,-67.437,148,4.5
-26.184,-68.997,6.8,4.8
-28.622,-69.55,126,4.5
-27.647,-70.195,107.6,3.4
-27.328,-69.041,91.4,4.8
-27.538,-69.118,106.7,4.8
-27.807,-66.631,143.8,4.5
-27.5,-69.405,117.9,4.3
-27.79,-70.359,80.8,4.1
-27.49,-67.237,162,4.4
-28.434,-69.523,92.9,4.5
-27.716,-70.269,100.6,4
-26.339,-69.797,76.3,4.6
-27.194,-69.566,126.8,4.1
-28.389,-68.949,88.6,4.4
-27.769,-66.667,154.6,4.5
-28.842,-68.869,107,4.6
-28.046,-70.31,70,4.1
-25.76,-69.205,103.4,4.3
-28.822,-68.056,113,4.1
-28.423,-68.804,77.5,4.5
-26.035,-68.787,87.9,4.9
-27.782,-70.25,67,4.9
-27.587,-66.664,31.4,4.7
-28.806,-68.515,83.7,4.6
-28.601,-69.223,113.3,4.5
-26.542,-69.23,20.8,5
-26.256,-70.131,69.1,4.8
-27.675,-67.389,122.2,4.7
-28.332,-67.653,115.8,4.8
-27.771,-66.571,170.1,5.4
-28.548,-67.443,116.1,4.4
-28.759,-67.436,98.9,5
-27.32,-70.522,80.3,4.5
-26.586,-66.702,159.6,4.7
-28.495,-68.68,80.7,4.7
-28.631,-69.753,101.9,4.4
-27.637,-67.319,61.9,4.1
-27.54,-69.09,101,5.2
-27.622,-70.321,61.9,5.2
-27.618,-69.521,94.9,5.4
-28.951,-68.723,89.9,4
-27.416,-67.167,125.8,4.1
-27.544,-67.345,142.1,5.1
-28.559,-68.124,117.7,5.8
-28.667,-67.544,132.2,4.4
-27.882,-69.425,108.5,4.6
-27.921,-67.61,50.3,4.1
-28.275,-67.373,111.5,4.2
-27.893,-66.672,173.5,5.5
-27.422,-69.679,105.9,4
-27.231,-69.636,93.6,5.2
-27.498,-70.327,1.6,3.5
-27.139,-70.024,96.3,4.1
-27.915,-66.655,157.1,4.5
-27.842,-66.593,174.2,5.7
-27.989,-66.662,170.7,4.3
-28.499,-68.686,86,4.5
-27.457,-69.953,83.6,4.3
-26.568,-67.03,131.8,4.3
-28.317,-67.676,41.6,4.1
-27.97,-66.879,147,3.8
-28.341,-67.333,129.4,3.9
-27.82,-66.747,164.3,3.8
-26.211,-69.564,86.2,0
-25.849,-69.241,97.2,4.7
-27.144,-67.624,163.8,0
-27.236,-69.322,113.4,5.1
-28.274,-68.323,102.2,3.9
-27.193,-69.967,69.5,3.2
-27.577,-69.18,55,3.7
-28.309,-67.339,124.1,4.8
-28.534,-67.372,128.7,0
-27.883,-68.25,105.7,0
-27.753,-66.831,154.7,3.9
-28.038,-67.424,138.6,0
-27.86,-66.661,156,4.1
-28.55,-69.362,67.8,4.2
-28.27,-67.46,125.6,4.6
-27.818,-66.866,150,4.7
-26.108,-68.577,127.1,3.8
-27.94,-69.394,88.2,0
-28.41,-69.578,110.8,4
-28.317,-69.367,102.4,4
-28.497,-67.632,103.8,4.4
-28.66,-68.65,103.9,4.1
-28.337,-69.294,89.5,5.6
-26.248,-68.66,99.5,0
-28.349,-67.4,124.6,0
-28.843,-69.303,94.8,4.6
-28.22,-67.425,123.7,0
-28.428,-67.468,115.9,4.3
-28.214,-69.458,41.5,3.2
-28.735,-69.684,120.5,3.9
-28.568,-69.791,74.9,3.2
-28.602,-69.874,106.2,4.8
-28.123,-67.362,121.1,4.8
-27.876,-70.261,43.4,4.4
-27.18,-66.985,130.5,4.3
-27.625,-67.371,134.8,4.1
-28.257,-67.382,131.4,0
-27.514,-70.291,89.2,3.2
-27.854,-69.693,108.3,3.9
-26.037,-69.198,100,3.2
-28.196,-68.999,101.4,4.4
-27.417,-69.491,103.8,3.6
-27.561,-69.783,81.5,3.8
-28.024,-69.237,88,3
-27.691,-69.34,88.1,3.7
-28.772,-68.367,40.1,0
-26.212,-68.857,120,4.5
-28.632,-69.754,72.6,2.9
-27.624,-69.318,94.4,0
-27.498,-69.759,138.1,3.8
-27.279,-69.296,101.6,4.1
-28.2,-69.304,129,3.9
-27.451,-69.462,113.5,4
-27.507,-67.409,150,5.2
-28.605,-67.877,110.7,4.1
-28.757,-68.703,111.9,5
-28.367,-67.623,122.9,4
-28.334,-69.441,130,4.4
-27.892,-68.914,101.8,4.2
-28.26,-67.091,61.1,0
-28.436,-67.587,100,4
-27.978,-69.585,80,4
-27.865,-66.826,163.4,4.2
-28.335,-67.652,133,4.9
-26.131,-69.893,29.2,3.5
-28.11,-67.515,150,4.4
-28.83,-67.54,132.7,3.6
-28.606,-69.57,113.5,3.7
-28.202,-69.712,90.8,3.7
-27.429,-67.617,150,4.4
-27.919,-66.649,144.7,4.1
-27.819,-67.38,124.4,5
-28.13,-69.958,56.1,3.9
-28.249,-67.843,130,4.4
-28.008,-69.392,117.9,3.8
-27.215,-69.522,103.2,3.5
-28.378,-67.748,145.7,4.4
-27.943,-66.657,165.6,4.9
-27.919,-66.708,143.9,4.3
-28.484,-69.397,124,3.3
-27.674,-67.762,160.4,4.4
-28.399,-70.066,78.6,3.8
-28.541,-69.705,95,3.8
-27.483,-69.143,108,4.2
-28.095,-70.294,72.8,3.5
-27.873,-66.643,146.1,4.2
-28.06,-69.427,115.9,3.7
-27.184,-69.732,88.1,3.9
-27.305,-70.335,82.9,4.2
-28.293,-69.176,100,3.9
-27.523,-69.159,97.4,3.1
-26.759,-69.695,70.9,4.1
-27.603,-67.378,123.8,4.6
-27.877,-67.273,125.2,4.9
-28.456,-69.675,104.4,3.7
-27.946,-70.304,74.8,4.6
-28.372,-69.8,69.9,2.9
-28.205,-67.427,115.6,3.9
-27.498,-69.2,104.5,3.9
-28.233,-70.186,85.9,4.9
-26.124,-69.225,138.5,4.3
-26.997,-69.757,3.4,3.2
-27.611,-67.55,150,3.7
-27.595,-69.584,114.4,3.9
-28.944,-68.898,114,6
-28.084,-67.744,145,3.9
-28.114,-69.487,120.9,4
-26.246,-68.459,94.7,4.4
-28.633,-69.243,100,3.3
-27.391,-70.031,88.8,3.7
-27.931,-69.826,84.2,3.1
-28.707,-69.557,123.4,3.8
-28.515,-69.618,123.4,3.7
-28.15,-67.669,150,4.3
-25.59,-69.099,80,3.7
-28.673,-67.379,116,3.6
-27.631,-69.289,120.3,4.4
-27.492,-68.845,86.2,4.3
-27.617,-69.288,92,4.5
-27.658,-67.649,138.7,3.3
-27.169,-70.416,54.4,3.5
-27.712,-70.435,7,2.8
-28.562,-67.389,140.1,5.5
-27.604,-69.597,106.4,3.4
-28.074,-67.671,130,4.5
-28.572,-69.333,101.9,4.5
-27.306,-69.198,15,3.2
-27.957,-69.791,82.9,3.1
-27.687,-69.076,118.2,3.6
-27.413,-70.156,100.1,3.8
-28.323,-67.498,117,4.5
-28.15,-69.552,107,3.9
-28.387,-67.351,116.7,4.6
-27.775,-69.314,92.6,3.5
-27.881,-69.987,90.4,3.3
-26.423,-69.448,15,3.8
-28.54,-69.624,126.6,4.3
-26.525,-67.247,24.4,0
-28.111,-69.705,107.6,3.5
-28.568,-67.604,130,4.2
-28.425,-67.565,20.5,4.8
-28.82,-68.002,96.6,3.6
-27.963,-66.752,16.2,4.2
-27.967,-66.652,171.3,4
-27.922,-66.794,148.8,3.9
-27.738,-69.196,90,3.5
-27.371,-67.04,130.6,3.7
-27.848,-68.815,125.4,3.4
-27.519,-69.172,108.3,0
-28.397,-67.622,117.3,4.5
-27.884,-69.511,90.9,0
-27.336,-70.156,63,0
-28.608,-67.157,126.4,3.6
-28.573,-69.035,112.1,4.8
-28.506,-67.309,127.2,4
-27.472,-68.784,94.2,4.6
-26.988,-70.009,63.3,3.6
-27.717,-69.932,98.9,3.8
-26.861,-70.175,45,4
-28.305,-68.036,105.8,4.7
-28.997,-68.399,114.8,4.7
-27.225,-68.743,99.3,0
-27.956,-66.826,166.1,4.7
-26.037,-69.094,133,3.4
-26.77,-69.893,96.8,0
-27.713,-69.925,80.4,0
-29.07,-68.497,97.6,4.8
-28.351,-69.902,111.5,0
-26.029,-68.812,90.2,4.1
-27.333,-69.396,105,3.2
-27.947,-70.004,80.1,4.6
-28.383,-69.992,104.3,3
-27.699,-70.347,80.3,3.3
-25.584,-69.129,80,0
-28.004,-67.523,150,3.9
-28.527,-69.243,100,0
-27.617,-70.202,83.5,3.7
-27.245,-69.877,116.1,3.9
-28.248,-68.924,100,4.8
-28.336,-70.074,97.2,3.3
-27.452,-69.144,92.5,0
-27.889,-66.677,147.8,4.6
-28.279,-67.453,113,4.7
-27.724,-70.116,87.9,2.9
-28.589,-67.385,129.9,3.5
-27.853,-66.632,161.7,3.8
-27.915,-66.852,155.4,3.9
-28.418,-69.018,122,5.1
-27.718,-69.374,94.3,3.6
-27.686,-69.143,105,0
-27.88,-66.814,182.6,3.9
-27.751,-66.609,161.3,4.4
-27.873,-70.256,26.7,3.5
-27.814,-68.954,33.6,3.6
-27.792,-67.134,120,4.1
-28.455,-69.863,38.8,3.6
-28.514,-69.738,103.7,4.1
-26.138,-69.19,90.9,3.7
-27.68,-67.495,150,4.1
-27.794,-70.095,91.7,2.9
-27.233,-69.189,102.5,4.4
-28.295,-67.42,113.4,4.3
-27.023,-69.55,118.9,0
-26.308,-69.605,5,4.2
-27.973,-66.707,180,0
-28.98,-68.298,92.1,4.7
-28.117,-68.507,101.2,4.1
-28.59,-69.726,89.7,4.3
-25.995,-69.12,103,4
-28.061,-70.003,108.6,4.6
-27.884,-67.095,133.4,4.4
-28.987,-68.702,109.6,3.6
-27.573,-69.135,98.8,4.7
-28.122,-68.439,98.1,0
-28.614,-68.666,115,4.1
-28.347,-70.112,95.5,0
-28.256,-69.481,100,3.9
-26.791,-69.924,87.2,4
-26.302,-69.537,1.2,4.2
-28.476,-67.629,107.2,4.5
-27.418,-69.548,120,0
-26.334,-69.376,125,4.2
-28.257,-69.552,105,3.6
-26.432,-69.77,145,0
-27.263,-70.066,82.1,4.9
-28.035,-66.837,172.3,4.5
-27.484,-69.455,115.8,4.1
-28.296,-70.113,85,3.5
-26.589,-69.361,7.3,4.2
-28.678,-68.475,98.1,0
-28.002,-69.654,124.4,0
-27.408,-69.209,42.2,3.4
-28.7,-69.453,108.8,3.4
-27.836,-66.6,151.5,4.4
-28.744,-68.888,130,0
-28.676,-67.78,149.4,0
-27.679,-67.584,123.3,3.7
-28.283,-68.3,93.1,3.7
-28.191,-69.247,98.2,3.5
-27.976,-69.667,110,0
-27.224,-68.882,98.9,0
-28.246,-67.261,140,0
-27.645,-68.869,85.8,4.3
-27.953,-66.667,165.4,4.4
-28,-69.362,113,3.5
-28.803,-67.461,119.6,0
-28.398,-69.879,72.5,0
-27.962,-66.736,175,4.5
-27.617,-67.504,145,4
-28.708,-68.425,91.7,0
-27.68,-69.047,100,0
-28.255,-68.784,28.6,3.9
-27.86,-70.275,90,0
-27.966,-66.725,150,3.8
-27.798,-66.834,169.4,4.5
-28.865,-67.601,150,0
-28.099,-69.439,130,0
-28.342,-69.5,144.1,3.2
-26.99,-69.36,105,0
-27.822,-66.714,168.9,3.5
-28.136,-69.054,145.8,0
-27.356,-69.273,113.6,3.7
-28.498,-69.142,110,0
-28.831,-68.644,33,3.6
-28.187,-69.09,47.9,0
-27.643,-67.484,150,0
-28.386,-68.148,108.7,4.2
-27.903,-70.212,96.7,0
-28.34,-70.068,95,0
-27.41,-70.439,106.1,4.3
-28.061,-69.264,120.2,3.5
-26.019,-68.883,92.2,4.2
-27.945,-69.076,100,4.1
-27.565,-69.234,100,3.5
-28.194,-68.933,107,0
-27.881,-69.371,112,0
-27.783,-67.175,171.1,0
-28.769,-69.6,130.8,0
-28.563,-69.707,106,4.4
-27.794,-69.197,100,0
-27.702,-69.302,110,3.8
-28.282,-69.314,125,0
-28.421,-69.739,131.7,0
-28.711,-68.606,107.2,4.3
-28.765,-68.543,47.7,3.9
-27.643,-67.462,138.8,4
-26.153,-68.412,112.3,0
-28.103,-68.819,97.5,0
-28.365,-67.639,140,4.2
-27.882,-66.756,170,0
-28.818,-69.357,144.8,0
-27.873,-69.267,124.3,3.5
-27.217,-69.648,91,4
-28.167,-67.435,133.7,0
-28.244,-68.03,33,null
-27.228,-70.398,105.1,3.7
-27.924,-70.383,15.9,3.7
-28.942,-67.938,125,4.1
-28.773,-68.807,140,3.7
-28.555,-67.44,114.4,4.6
-28.049,-66.67,180.1,4.6
-28.128,-67.379,128.4,4.5
-28.402,-67.075,125.4,null
-28.892,-69.29,101.9,4.2
-28.21,-68.985,91.2,4.4
-28.33,-68.953,94.4,4.7
-27.748,-70.208,75,null
-28.491,-67.301,137.1,4.5
-28.103,-68.853,100,null
-28.159,-68.78,84.3,4.1
-27.533,-70.365,56.1,null
-26.826,-70.014,89,4
-27.827,-69.476,35,null
-27.593,-70.407,56,4
-27.668,-70.124,53.3,4.3
-27.764,-69.677,18.3,3.9
-28.404,-69.079,140,4
-27.582,-70.391,52.7,5
-27.964,-66.645,159.3,3.9
-28.54,-68.663,95.7,4
-28.363,-67.643,135.6,4.5
-28.967,-68.22,111.8,3.7
-28.235,-70.031,86.6,null
-28.527,-68.016,33,4.6
-27.867,-66.639,161.7,4.4
-28.26,-67.479,115.6,null
-26.222,-69.635,33,4.2
-28.502,-69.518,94.4,null
-27.579,-69.698,95.5,4.1
-27.641,-69.696,68.2,4.1
-28.533,-69.459,160.4,3.5
-28.5,-67.627,150,4
-28.057,-67.319,129,3.8
-28.493,-68.916,117.3,5.4
-25.984,-69.24,94.9,4.5
-25.916,-68.834,121.5,4.5
-28.519,-67.269,121.6,null
-28.408,-69.69,86.8,3.9
-27.333,-67.276,154.6,4.8
-25.715,-68.863,101.1,4
-26.34,-69.687,110.4,null
-27.739,-67.998,233.6,null
-28.205,-68.809,87.4,4.2
-27.899,-69.973,85.3,4.6
-27.22,-70.469,92.9,null
-26.31,-69.295,33,4.6
-28.44,-67.524,33,null
-28.266,-67.462,141.7,4.4
-28.078,-66.754,164.1,4.4
-28.429,-68.376,97.8,4.1
-27.214,-66.505,16.9,5
-27.928,-66.751,167.8,null
-28.671,-69.147,97.4,4.3
-27.726,-66.576,183.7,4.1
-28.241,-67.183,129.6,4.3
-28.231,-67.736,266.3,3.8
-27.885,-66.734,173.2,4.8
-28.507,-69.172,100.6,4.3
-27.703,-66.694,149.7,4.1
-28.436,-67.621,153.8,3.9
-28.055,-66.671,188.9,4.1
-28.587,-67.626,132.9,null
